State,State ID,County,County ID,Population,Poverty Rate
KY,21,Jackson,109,13357.0,32.79928127573557
KY,21,Jefferson,111,759724.0,15.684380116989853
KY,21,Jessamine,113,51015.0,17.914338919925513
KY,21,Johnson,115,23280.0,25.61855670103093
KY,21,Kenton,117,163393.0,13.345124944153055
KY,21,Knott,119,15884.0,30.118358096197433
KY,21,Knox,121,31740.0,33.43730308758664
LA,22,Assumption,007,22973.0,18.221390327776085
LA,22,Avoyelles,009,41252.0,21.01958692911859
LA,22,Beauregard,011,36435.0,18.704542335666254
LA,22,Bienville,013,13924.0,24.461361677678827
LA,22,Bossier,015,124720.0,15.127485567671584
LA,22,Caddo,017,253125.0,21.99506172839506
LA,22,Calcasieu,019,197233.0,16.86634589546374
LA,22,Caldwell,021,9997.0,23.917175152545763
LA,22,Cameron,023,6739.0,8.918237127170203
LA,22,Catahoula,025,10145.0,18.482010842779694
LA,22,Claiborne,027,16452.0,26.543885241915877
LA,22,Concordia,029,20288.0,28.558753943217667
LA,22,De Soto,031,27047.0,26.239509002846898
LA,22,East Baton Rouge,033,445337.0,19.1250670840285
LA,22,East Carroll,035,7419.0,36.00215662488206
LA,22,East Feliciana,037,19756.0,14.603158534116218
LA,22,Evangeline,039,33765.0,26.083222271583
LA,22,Franklin,041,20464.0,29.40285379202502
LA,22,Grant,043,22372.0,16.046844269622742
LA,22,Iberia,045,73799.0,19.562595699128714
LA,22,Iberville,047,33159.0,16.48119665852408
LA,22,Jackson,049,15999.0,25.2203262703919
LA,22,Jefferson,051,435204.0,15.947004163564673
LA,22,Jefferson Davis,053,31399.0,19.17258511417561
LA,22,Lafayette,055,234963.0,16.162544741086894
LA,22,Lafourche,057,97688.0,14.992629596265662
LA,22,LaSalle,059,14927.0,20.995511489247672
LA,22,Lincoln,061,47480.0,29.309182813816342
LA,22,Livingston,063,135925.0,14.325547176751884
LA,22,Madison,065,11803.0,33.66093366093366
LA,22,Morehouse,067,26739.0,27.828265828939003
LA,22,Natchitoches,069,39258.0,29.041214529522644
LA,22,Orleans,071,382922.0,25.397339405936457
LA,22,Ouachita,073,156398.0,22.79568792439801
LA,22,Plaquemines,075,23584.0,16.918249660786973
LA,22,Pointe Coupee,077,22366.0,18.698023786103906
LA,22,Rapides,079,132373.0,19.552325625316342
LA,22,Red River,081,8757.0,22.302158273381295
LA,22,Richland,083,20692.0,22.96056446936014
LA,22,Sabine,085,24144.0,19.102054340622928
LA,22,St. Bernard,087,44091.0,19.92243314962237
LA,22,St. Charles,089,52708.0,12.37383319420202
LA,22,St. Helena,091,10714.0,27.020720552548067
LA,22,St. James,093,21581.0,16.19943468791993
LA,22,St. John the Baptist,095,43888.0,17.888716733503465
LA,22,St. Landry,097,83699.0,27.487783605538894
LA,22,St. Martin,099,53385.0,17.051606256439076
LA,22,St. Mary,101,53053.0,21.161857010913614
LA,22,St. Tammany,103,246269.0,11.001790724776566
LA,22,Tangipahoa,105,127115.0,21.602485937930222
LA,22,Tensas,107,4793.0,33.69497183392447
LA,22,Terrebonne,109,113099.0,19.856055314370597
LA,22,Union,111,22460.0,24.21193232413179
LA,22,Vermilion,113,59524.0,17.051945433774613
LA,22,Vernon,115,52101.0,13.984376499491372
LA,22,Washington,117,46367.0,25.354239006189747
LA,22,Webster,119,40335.0,24.0312383785794
LA,22,West Baton Rouge,121,25017.0,19.718591357876644
LA,22,West Carroll,123,11370.0,22.43623570800352
MO,29,Livingston,117,15057.0,16.357840207212593
MO,29,McDonald,119,22720.0,20.404929577464788
MO,29,Macon,121,15399.0,18.475225664004157
MO,29,Madison,123,12403.0,15.947754575505925
MO,29,Maries,125,8987.0,18.638032713920108
MO,29,Marion,127,28858.0,16.404463233765334
MO,29,Mercer,129,3702.0,14.31658562938952
MO,29,Miller,131,25011.0,19.043620806844988
MO,29,Mississippi,133,14112.0,26.58730158730159
MO,29,Moniteau,135,15840.0,11.231060606060606
MO,29,Monroe,137,8642.0,15.424670215227957
MO,29,Montgomery,139,11820.0,16.912013536379018
MO,29,Morgan,141,20182.0,23.773659696759488
MO,29,New Madrid,143,18229.0,23.972790608371277
MO,29,Newton,145,58741.0,14.119609812567031
MO,29,Nodaway,147,23026.0,21.91435768261965
MO,29,Oregon,149,10922.0,25.718732832814503
MO,29,Osage,151,13704.0,6.7352597781669585
MO,29,Ozark,153,9450.0,26.941798941798943
MO,29,Pemiscot,155,17599.0,28.61526223080857
MO,29,Perry,157,19152.0,7.764202172096909
MO,29,Pettis,159,42193.0,16.590429692129025
MO,29,Phelps,161,44833.0,19.22690875025093
MO,29,Pike,163,18475.0,13.244925575101488
MO,29,Platte,165,94970.0,7.043276824260293
MO,29,Polk,167,31113.0,16.803265516022243
MO,29,Pulaski,169,53302.0,11.954523282428427
MO,29,Putnam,171,4877.0,18.453967603034652
MO,29,Ralls,173,10225.0,12.400977995110024
MO,29,Randolph,175,25081.0,16.048004465531676
MO,29,Ray,177,22921.0,15.789014440905719
MO,29,Reynolds,179,6530.0,19.06584992343032
MO,29,Ripley,181,13936.0,23.765786452353616
MO,29,St. Charles,183,379856.0,5.99306052820016
MO,29,St. Clair,185,9444.0,21.72808132147395
MO,29,Ste. Genevieve,186,17937.0,14.277749902436305
MO,29,St. Francois,187,66230.0,15.030952740449948
MO,29,St. Louis,189,1000560.0,10.055668825457744
MO,29,Saline,195,23214.0,16.14542948220901
MO,29,Schuyler,197,4396.0,21.633303002729754
MO,29,Scotland,199,4893.0,15.96157776415287
MO,29,Scott,201,38994.0,19.149099861517158
MO,29,Shannon,203,8256.0,22.17781007751938
MO,29,Shelby,205,6148.0,15.09433962264151
MO,29,Stoddard,207,29788.0,16.2750100711696
MO,29,Stone,209,31197.0,13.26730134307786
MO,29,Sullivan,211,6416.0,16.16271820448878
MO,29,Taney,213,53853.0,17.20238426828589
MO,29,Texas,215,25690.0,24.527053328143246
MO,29,Vernon,217,20836.0,16.79305048953734
MO,29,Warren,219,33290.0,13.535596275157705
MO,29,Washington,221,25002.0,18.71050315974722
MO,29,Wayne,223,13341.0,22.509557004722286
MO,29,Webster,225,37075.0,18.17127444369521
MO,29,Worth,227,2061.0,12.712275594371665
MO,29,Wright,229,18378.0,24.812275546849495
MO,29,St. Louis city,510,316030.0,25.920324019871533
MT,30,Beaverhead,001,9317.0,16.185467425136846
MT,30,Big Horn,003,13214.0,27.357348266989558
MT,30,Blaine,005,6609.0,28.082917234074745
MT,30,Broadwater,007,5692.0,8.274771609276177
MT,30,Carbon,009,10340.0,10.715667311411993
LA,22,West Feliciana,125,15384.0,12.5
LA,22,Winn,127,14695.0,22.585913576046273
ME,23,Androscoggin,001,107376.0,14.314185665325585
ME,23,Aroostook,003,69405.0,17.187522512787265
ME,23,Cumberland,005,288204.0,10.822889342271447
ME,23,Franklin,007,30270.0,13.508424182358771
ME,23,Hancock,009,54483.0,11.783492098452728
ME,23,Kennebec,011,120953.0,14.145990591386736
ME,23,Knox,013,39717.0,11.524032530150818
ME,23,Lincoln,015,34165.0,11.854236792038636
ME,23,Oxford,017,57299.0,16.487198729471718
ME,23,Penobscot,019,152978.0,15.553216802416033
ME,23,Piscataquis,021,17044.0,20.2299929593992
ME,23,Sagadahoc,023,35134.0,10.582341891045711
ME,23,Somerset,025,51363.0,17.75207834433347
ME,23,Waldo,027,39071.0,15.604924368457423
ME,23,Washington,029,31925.0,17.418950665622553
ME,23,York,031,200536.0,9.21829496948179
MD,24,Allegany,001,73060.0,15.64467560908842
MD,24,Anne Arundel,003,559737.0,5.92564007739349
MD,24,Baltimore,005,825666.0,9.06855798833911
MD,24,Calvert,009,90527.0,5.9650711942293455
MD,24,Caroline,011,32653.0,16.794781490215293
MD,24,Carroll,013,167535.0,5.600620765810129
MD,24,Cecil,015,102175.0,10.50061169562026
MD,24,Charles,017,154357.0,7.53901669506404
MD,24,Dorchester,019,32451.0,16.74832824874426
MD,24,Frederick,021,243465.0,6.9804694719980285
MD,24,Garrett,023,29677.0,12.353000640226439
MD,24,Harford,025,249776.0,7.611620011530331
MD,24,Howard,027,308447.0,4.898410423832944
MD,24,Kent,029,19819.0,11.06513951258893
MD,24,Montgomery,031,1026371.0,6.809331128802353
MD,24,Prince George's,033,897693.0,9.440198375168348
MD,24,Queen Anne's,035,48712.0,6.443997372310724
MD,24,St. Mary's,037,110675.0,7.6259317822453125
MD,24,Somerset,039,25899.0,18.633924089733195
MD,24,Talbot,041,37668.0,10.788998619517892
MD,24,Washington,043,149571.0,12.145402517867769
MD,24,Wicomico,045,101527.0,15.684497719818374
MD,24,Worcester,047,51441.0,10.034797146245213
MD,24,Baltimore city,510,621000.0,22.216425120772946
MA,25,Barnstable,001,214703.0,8.119588454749119
MA,25,Berkshire,003,128563.0,11.773216244176007
MA,25,Bristol,005,554868.0,12.135859339518587
MA,25,Dukes,007,17137.0,9.009744996207038
MA,25,Essex,009,769362.0,11.016530579883073
MA,25,Franklin,011,70916.0,11.113147949686953
MA,25,Hampden,013,468072.0,17.11681108889231
MA,25,Hampshire,015,161035.0,12.615269972366256
MA,25,Middlesex,017,1567610.0,7.951722686127289
MA,25,Nantucket,019,10694.0,10.127174116326913
MA,25,Norfolk,021,691218.0,6.564065171913926
MA,25,Plymouth,023,506657.0,7.816333337938684
MA,25,Suffolk,025,767719.0,18.984029312808463
MA,25,Worcester,027,813589.0,11.044888758328836
MI,26,Alcona,001,10461.0,14.683108689417837
MI,26,Alger,003,9396.0,11.66453810131971
MI,26,Allegan,005,113666.0,11.518835887600513
MI,26,Alpena,007,28929.0,15.952850081233365
MI,26,Antrim,009,23215.0,12.758992031014431
MI,26,Arenac,011,15327.0,18.901285313499056
MI,26,Baraga,013,8612.0,10.996284254528565
MI,26,Barry,015,59316.0,9.206622159282487
MI,26,Bay,017,106107.0,15.564477367185955
MI,26,Benzie,019,17462.0,11.029664414156453
MI,26,Berrien,021,155134.0,17.38045818453724
MI,26,Branch,023,43603.0,16.897919867899
MI,26,Calhoun,025,134691.0,16.515580105574983
MI,26,Cass,027,51795.0,14.742735785307461
MI,26,Charlevoix,029,26172.0,12.257374293137705
MI,26,Cheboygan,031,25579.0,18.390085617107783
MI,26,Chippewa,033,38330.0,15.64049047743282
MI,26,Clare,035,30608.0,23.814035546262414
MI,26,Clinton,037,77245.0,11.217554534274063
MI,26,Crawford,039,13840.0,16.80635838150289
MI,26,Delta,041,36570.0,16.300246103363413
MI,26,Dickinson,043,25889.0,14.369037042759473
MI,26,Eaton,045,108544.0,10.958689563679245
MI,26,Emmet,047,33091.0,10.353268260252031
MI,26,Genesee,049,413090.0,20.645137863419595
MI,26,Gladwin,051,25367.0,20.100918516182443
MI,26,Gogebic,053,15650.0,18.5814696485623
MI,26,Grand Traverse,055,90715.0,9.534255635782396
MI,26,Gratiot,057,41676.0,16.333141376331703
MI,26,Hillsdale,059,46024.0,17.949330783938816
MI,26,Houghton,061,36565.0,21.389306714070834
MI,26,Huron,063,32021.0,13.737859529683645
MI,26,Ingham,065,284559.0,20.784793311756086
MI,26,Ionia,067,64126.0,13.406418613354957
MI,26,Iosco,069,25373.0,16.572734796831277
MI,26,Iron,071,11393.0,16.738348108487667
MI,26,Isabella,073,70574.0,26.111599172499787
MI,26,Jackson,075,159483.0,15.695716784861082
MI,26,Kalamazoo,077,258605.0,16.881730825003384
MI,26,Kalkaska,079,17259.0,16.44938872472333
MI,26,Kent,081,629352.0,14.625996262822714
MI,26,Keweenaw,083,2195.0,16.902050113895218
MI,26,Lake,085,11415.0,26.289969338589575
MI,26,Lapeer,087,88310.0,10.09398709092968
MI,26,Leelanau,089,21764.0,8.601360044109539
MI,26,Lenawee,091,98673.0,13.614666626128729
MI,26,Livingston,093,185841.0,5.903971674711178
MI,26,Luce,095,6451.0,17.671678809486902
MI,26,Mackinac,097,10998.0,15.339152573195127
MI,26,Macomb,099,859703.0,11.926909642050802
MI,26,Manistee,101,24465.0,15.217657878602084
MI,26,Marquette,103,67418.0,15.43059716989528
MI,26,Mason,105,28755.0,16.000695531211964
MI,26,Mecosta,107,43259.0,20.999098453501006
MI,26,Menominee,109,23568.0,14.816700610997964
MI,26,Midland,111,83559.0,12.045381107959646
MI,26,Missaukee,113,15032.0,14.861628525811602
MI,26,Monroe,115,149945.0,10.722598286038213
MI,26,Montcalm,117,62922.0,16.604685165760785
MI,26,Montmorency,119,9317.0,16.05667060212515
MI,26,Muskegon,121,172148.0,18.79255059599879
MI,26,Newaygo,123,47957.0,17.92439059991242
MI,26,Oakland,125,1235215.0,9.472682893261497
MI,26,Oceana,127,26152.0,19.63903334353013
MI,26,Ogemaw,129,21103.0,19.594370468653747
MI,26,Ontonagon,131,6165.0,15.05271695052717
MI,26,Osceola,133,23172.0,22.32004142931124
MI,26,Oscoda,135,8374.0,19.357535228086935
MI,26,Otsego,137,24198.0,13.90610794280519
MI,26,Ottawa,139,276583.0,9.585187809807545
MI,26,Presque Isle,141,12955.0,13.346198379004246
MI,26,Roscommon,143,23900.0,19.430962343096233
MI,26,Saginaw,145,195201.0,17.312923601825812
MI,26,St. Clair,147,160069.0,13.972724262661727
MI,26,St. Joseph,149,60923.0,15.916813026279074
MI,26,Sanilac,151,41761.0,15.507291492061972
MI,26,Schoolcraft,153,8186.0,21.10921084778891
MI,26,Shiawassee,155,68800.0,14.024709302325581
MI,26,Tuscola,157,54014.0,15.421927648387456
MI,26,Van Buren,159,75216.0,17.280897681344396
MI,26,Washtenaw,161,358082.0,14.375478242413749
MI,26,Wayne,163,1767593.0,24.224411388820844
MI,26,Wexford,165,32829.0,18.52021078924122
MN,27,Aitkin,001,15722.0,12.58109655260145
MN,27,Anoka,003,341249.0,7.286175197582996
MN,27,Becker,005,33375.0,12.61123595505618
MN,27,Beltrami,007,45644.0,18.068092191744807
MN,27,Benton,009,39457.0,13.22959170742834
MN,27,Big Stone,011,5098.0,11.023930953315025
MN,27,Blue Earth,013,65524.0,17.280691044502777
MN,27,Brown,015,25327.0,7.60058435661547
MN,27,Carlton,017,35482.0,12.702215207710951
MN,27,Carver,019,97143.0,4.073376362681819
MN,27,Cass,021,28633.0,15.604372577096358
MN,27,Chippewa,023,12126.0,10.597064159656936
MN,27,Chisago,025,54041.0,5.804851871727022
MN,27,Clay,027,61402.0,11.118530341031237
MN,27,Clearwater,029,8764.0,16.37380191693291
MN,27,Cook,031,5215.0,11.831255992329817
MN,27,Cottonwood,033,11557.0,15.592281734014017
MN,27,Crow Wing,035,63321.0,10.314113801108636
MN,27,Dakota,037,411402.0,7.113480245599195
MN,27,Dodge,039,20361.0,6.586120524532194
MN,27,Douglas,041,36862.0,8.520970104714882
MN,27,Faribault,043,14119.0,12.238827112401728
MN,27,Fillmore,045,20877.0,11.859941562485032
MN,27,Freeborn,047,30751.0,11.001268251438978
MN,27,Goodhue,049,46450.0,10.721205597416576
MN,27,Grant,051,5943.0,11.374726569072859
MN,27,Hennepin,053,1209265.0,11.697436045862569
MN,27,Houston,055,18791.0,10.164440423607045
MN,27,Hubbard,057,20640.0,11.448643410852712
MN,27,Isanti,059,38461.0,7.1032994461922465
MN,27,Itasca,061,45356.0,12.977334861980774
MN,27,Jackson,063,10163.0,8.80645478697235
MN,27,Kanabec,065,15918.0,13.381078024877498
MN,27,Kandiyohi,067,42510.0,11.131498470948012
MN,27,Kittson,069,4436.0,10.843101893597836
MN,27,Koochiching,071,12930.0,16.54292343387471
MN,27,Lac qui Parle,073,6916.0,8.299595141700404
MN,27,Lake,075,10721.0,11.705997574853091
MN,27,Lake of the Woods,077,3901.0,7.997949243783645
MN,27,Le Sueur,079,27650.0,8.459312839059674
MN,27,Lincoln,081,5793.0,11.254962886242016
MN,27,Lyon,083,25670.0,13.229450720685625
MN,27,McLeod,085,35926.0,8.03039581361688
MN,27,Mahnomen,087,5480.0,22.062043795620436
MN,27,Marshall,089,9406.0,7.4207952370827135
MN,27,Martin,091,20193.0,11.429703362551379
MN,27,Meeker,093,23094.0,9.162553044080713
MN,27,Mille Lacs,095,25788.0,11.516984644020475
MN,27,Morrison,097,32850.0,11.570776255707763
MN,27,Mower,099,39248.0,13.766306563391765
MN,27,Murray,101,8463.0,8.992083185631573
MN,27,Nicollet,103,33226.0,11.000421356768795
MN,27,Nobles,105,21729.0,13.82484237654747
MN,27,Norman,107,6638.0,11.46429647484182
MN,27,Olmsted,109,150104.0,9.083701966636465
MN,27,Otter Tail,111,57694.0,9.527853849620412
MN,27,Pennington,113,14156.0,8.55467646227748
MN,27,Pine,115,29067.0,12.85650393917501
MN,27,Pipestone,117,9285.0,12.439418416801292
MN,27,Polk,119,31550.0,12.519809825673534
MN,27,Pope,121,10975.0,9.348519362186789
MN,27,Ramsey,123,531528.0,15.474631628060987
MN,27,Red Lake,125,4042.0,10.341415141019297
MN,27,Redwood,127,15578.0,11.3429195018616
MN,27,Renville,129,14995.0,10.223407802600867
MN,27,Rice,131,65116.0,10.255543952331225
MN,27,Rock,133,9554.0,10.445886539669248
MN,27,Roseau,135,15609.0,8.238836568646294
MN,27,St. Louis,137,200353.0,14.911181764186212
MN,27,Scott,139,139490.0,5.6670729084522184
MN,27,Sherburne,141,91188.0,6.9987279027942275
MN,27,Sibley,143,14957.0,9.640970782911012
MN,27,Stearns,145,153661.0,13.004601037348449
MN,27,Steele,147,36541.0,9.293670123970335
MN,27,Stevens,149,9762.0,16.769104691661546
MN,27,Swift,151,9483.0,12.179689971527997
MN,27,Todd,153,24335.0,13.367577563180603
MN,27,Traverse,155,3397.0,8.97851045039741
MN,27,Wabasha,157,21327.0,6.559759928728841
MN,27,Wadena,159,13755.0,15.129043984005817
MN,27,Waseca,161,19034.0,7.286960176526216
MN,27,Washington,163,248745.0,5.023618565197291
MN,27,Watonwan,165,10996.0,11.567842851946162
MN,27,Wilkin,167,6479.0,8.905695323352369
MN,27,Winona,169,51145.0,12.785218496431714
MN,27,Wright,171,129922.0,5.503301981188713
MN,27,Yellow Medicine,173,10038.0,11.107790396493325
MS,28,Adams,001,31747.0,28.049894478218416
MS,28,Alcorn,003,37309.0,19.57972607145729
MS,28,Amite,005,12692.0,27.72612669398046
MS,28,Attala,007,19085.0,23.966465810846213
MS,28,Benton,009,8378.0,22.46359513010265
MS,28,Bolivar,011,33615.0,35.9869106053845
MS,28,Calhoun,013,14724.0,25.747079597935343
MS,28,Carroll,015,10301.0,17.076012037666246
MS,28,Chickasaw,017,17357.0,26.634787117589447
MS,28,Choctaw,019,8320.0,23.954326923076923
MS,28,Claiborne,021,9209.0,38.592681072863506
MS,28,Clarke,023,16203.0,19.0520274023329
MS,28,Clay,025,20147.0,25.60679009281779
MS,28,Coahoma,027,24804.0,34.43396226415094
MS,28,Copiah,029,28780.0,27.255038220986798
MS,28,Covington,031,19503.0,25.344818745833976
MS,28,DeSoto,033,170890.0,9.91749078354497
MS,28,Forrest,035,76274.0,26.05081679209167
MS,28,Franklin,037,7818.0,18.444614991046304
MS,28,George,039,23313.0,17.5695963625445
MS,28,Greene,041,13941.0,13.729287712502689
MS,28,Grenada,043,21518.0,23.654614741146947
MS,28,Hancock,045,46028.0,18.44529416876684
MS,28,Harrison,047,198570.0,20.41496701415118
MS,28,Hinds,049,244596.0,24.675791918101687
MS,28,Holmes,051,18547.0,43.38167897773225
MS,28,Humphreys,053,8822.0,42.00861482656994
MS,28,Issaquena,055,1352.0,31.87869822485207
MS,28,Itawamba,057,23511.0,19.327123474118498
MS,28,Jackson,059,140850.0,15.490237841675542
MS,28,Jasper,061,16538.0,22.015963236183335
MS,28,Jefferson,063,7528.0,37.3538788522848
MS,28,Jefferson Davis,065,11771.0,34.02429700110441
MS,28,Jones,067,68313.0,23.215200620672494
MS,28,Kemper,069,10128.0,27.20181674565561
MS,28,Lafayette,071,52193.0,22.803824267622094
MS,28,Lamar,073,59623.0,15.99215068010667
MS,28,Lauderdale,075,79233.0,22.13850289652039
MS,28,Lawrence,077,12603.0,21.709116876934065
MS,28,Leake,079,23011.0,26.130980835252704
MS,28,Lee,081,85281.0,18.21155943293348
MS,28,Leflore,083,30500.0,38.57377049180328
MS,28,Lincoln,085,34691.0,25.041076936381195
MS,28,Lowndes,087,59785.0,21.381617462574223
MS,28,Madison,089,101791.0,12.496193180143628
MS,28,Marion,091,25810.0,26.501356063541262
MS,28,Marshall,093,36196.0,17.211846612885402
MS,28,Monroe,095,36029.0,20.283660384690112
MS,28,Montgomery,097,10353.0,28.136771950159375
MS,28,Neshoba,099,29474.0,21.927800773563142
MS,28,Newton,101,21652.0,22.607611306114908
MS,28,Noxubee,103,11098.0,31.6273202378807
MS,28,Oktibbeha,105,49424.0,29.020314017481386
MS,28,Panola,107,34319.0,22.23258253445613
MS,28,Pearl River,109,55167.0,19.732811282107058
MS,28,Perry,111,12174.0,19.508789222934123
MS,28,Pike,113,39939.0,30.77192718896317
MS,28,Pontotoc,115,30862.0,17.876352796319097
MS,28,Prentiss,117,25339.0,21.646473815067683
MS,28,Quitman,119,7634.0,36.66492009431491
MS,28,Rankin,121,147930.0,9.171905631041708
MS,28,Scott,123,28268.0,26.220461298995332
MS,28,Sharkey,125,4662.0,30.78078078078078
MS,28,Simpson,127,27279.0,26.75684592543715
MS,28,Smith,129,16137.0,22.556856912685134
MS,28,Stone,131,17995.0,19.522089469297025
MS,28,Sunflower,133,27424.0,29.568990665110853
MS,28,Tallahatchie,135,14776.0,20.31672983216026
MS,28,Tate,137,28338.0,14.672877408426848
MS,28,Tippah,139,22061.0,23.131317709985947
MS,28,Tishomingo,141,19503.0,18.361277752140698
MS,28,Tunica,143,10407.0,28.106082444508505
MS,28,Union,145,27989.0,18.853835435349602
MS,28,Walthall,147,14812.0,25.141776937618147
MS,28,Warren,149,47834.0,23.523017100806957
MS,28,Washington,151,48824.0,34.472800262166146
MS,28,Wayne,153,20517.0,25.071891602086076
MS,28,Webster,155,9922.0,21.26587381576295
MS,28,Wilkinson,157,9233.0,31.549875446767032
MS,28,Winston,159,18519.0,27.60948215346401
MS,28,Yalobusha,161,12380.0,21.24394184168013
MS,28,Yazoo,163,27719.0,29.510444099715
MO,29,Adair,001,25547.0,23.20820448584961
MO,29,Andrew,003,17347.0,9.039026921081454
MO,29,Atchison,005,5380.0,11.802973977695167
MO,29,Audrain,007,25868.0,16.209216019792795
MO,29,Barry,009,35716.0,22.051741516407212
MO,29,Barton,011,12075.0,22.542443064182194
MO,29,Bates,013,16513.0,15.884454672076545
MO,29,Benton,015,18825.0,19.02257636122178
MO,29,Bollinger,017,12282.0,23.45709167887966
MO,29,Boone,019,172773.0,18.209442447604662
MO,29,Buchanan,021,89415.0,17.504892915058996
MO,29,Butler,023,42887.0,21.108960757339055
MO,29,Caldwell,025,9057.0,12.730484707960693
MO,29,Callaway,027,44693.0,11.979504620410355
MO,29,Camden,029,44152.0,17.990125022649032
MO,29,Cape Girardeau,031,78089.0,16.949890509546798
MO,29,Carroll,033,9009.0,18.115218115218116
MO,29,Carter,035,6249.0,20.40326452232357
MO,29,Cass,037,101324.0,9.208084955193241
MO,29,Cedar,039,13932.0,22.760551248923342
MO,29,Chariton,041,7615.0,14.83913328956008
MO,29,Christian,043,82053.0,10.889303255213093
MO,29,Clark,045,6860.0,13.527696793002915
MO,29,Clay,047,233135.0,8.950608016814293
MO,29,Clinton,049,20494.0,9.207572948179955
MO,29,Cole,051,76603.0,11.836351056747125
MO,29,Cooper,053,17613.0,12.133083517856129
MO,29,Crawford,055,24545.0,21.04705642697087
MO,29,Dade,057,7590.0,20.02635046113307
MO,29,Dallas,059,16508.0,17.99127695662709
MO,29,Daviess,061,8257.0,15.756327964151629
MO,29,DeKalb,063,12706.0,10.199905556430034
MO,29,Dent,065,15578.0,21.99255360123251
MO,29,Douglas,067,13467.0,20.078710922996954
MO,29,Dunklin,069,31271.0,26.718045473441848
MO,29,Franklin,071,102063.0,11.813291790364774
MO,29,Gasconade,073,14875.0,13.942857142857143
MO,29,Gentry,075,6745.0,15.404002965159377
MO,29,Greene,077,285449.0,17.917386293173212
MO,29,Grundy,079,10231.0,19.304075847913204
MO,29,Harrison,081,8649.0,18.08301537750029
MO,29,Henry,083,21930.0,20.861833105335158
MO,29,Hickory,085,9267.0,24.76529621236646
MO,29,Holt,087,4537.0,13.53317169936081
MO,29,Howard,089,10148.0,16.939298383918015
MO,29,Howell,091,40265.0,22.30224760958649
MO,29,Iron,093,10220.0,20.782778864970645
MO,29,Jackson,095,683643.0,16.925354315044547
MO,29,Jasper,097,117376.0,17.37407988004362
MO,29,Jefferson,099,222453.0,10.828804286748213
MO,29,Johnson,101,54229.0,15.537811871876672
MO,29,Knox,103,3997.0,19.664748561421067
MO,29,Laclede,105,35505.0,18.864948598788903
MO,29,Lafayette,107,32789.0,11.930830461435237
MO,29,Lawrence,109,38204.0,17.8070359124699
MO,29,Lewis,111,10146.0,12.803075103489059
MO,29,Lincoln,113,54286.0,13.554139188741113
MO,29,Linn,115,12319.0,18.19141164055524
NC,37,Rockingham,157,91898.0,19.06135062787003
NC,37,Rowan,159,138694.0,17.406665032373425
NC,37,Rutherford,161,66701.0,18.992219007211286
NC,37,Sampson,163,63713.0,23.867970429896566
NC,37,Scotland,165,35711.0,29.34669989639047
NC,37,Stanly,167,60610.0,16.576472529285596
NC,37,Stokes,169,46453.0,15.180935569285085
NC,37,Surry,171,72767.0,17.591765498096663
NC,37,Swain,173,14234.0,23.02234087396375
NC,37,Transylvania,175,33062.0,13.90720464581695
NC,37,Tyrrell,177,4128.0,21.9234496124031
NC,37,Union,179,217614.0,9.545341751909344
NC,37,Vance,181,44508.0,25.112339354722746
NC,37,Wake,183,998576.0,10.528292288218424
NC,37,Warren,185,20324.0,22.938397953158827
NC,37,Washington,187,12503.0,23.32240262337039
NC,37,Watauga,189,52745.0,28.053843966252725
NC,37,Wayne,191,124447.0,21.274116692246498
NC,37,Wilkes,193,68888.0,20.726396469631865
NC,37,Wilson,195,81617.0,22.106914000759645
NC,37,Yadkin,197,37819.0,18.805362383986886
NC,37,Yancey,199,17599.0,21.09778964713904
ND,38,Adams,001,2348.0,10.264054514480408
ND,38,Barnes,003,11033.0,9.290310885525242
ND,38,Benson,005,6802.0,33.37253748897383
ND,38,Billings,007,936.0,11.004273504273504
ND,38,Bottineau,009,6650.0,8.556390977443609
ND,38,Bowman,011,3238.0,7.473749227918468
ND,38,Burke,013,2239.0,11.835640911121036
ND,38,Burleigh,015,90560.0,7.448100706713781
ND,38,Cass,017,166852.0,11.440677966101696
ND,38,Cavalier,019,3867.0,5.120248254460822
ND,38,Dickey,021,5160.0,8.081395348837209
ND,38,Divide,023,2369.0,9.07555930772478
ND,38,Dunn,025,4284.0,11.437908496732026
ND,38,Eddy,027,2370.0,12.91139240506329
ND,38,Emmons,029,3426.0,11.762988908347928
ND,38,Foster,031,3345.0,9.147982062780269
ND,38,Golden Valley,033,1895.0,9.234828496042216
ND,38,Grand Forks,035,69793.0,16.48732680927887
ND,38,Grant,037,2369.0,13.296749683410722
ND,38,Griggs,039,2311.0,6.96668109043704
ND,38,Hettinger,041,2639.0,7.843880257673361
ND,38,Kidder,043,2419.0,7.0276973956180235
ND,38,LaMoure,045,4111.0,9.340792994405254
ND,38,Logan,047,1939.0,6.704486848891181
ND,38,McHenry,049,5912.0,9.861299052774019
ND,38,McIntosh,051,2737.0,9.243697478991596
ND,38,McKenzie,053,10718.0,12.698264601604777
ND,38,McLean,055,9576.0,9.638680033416875
ND,38,Mercer,057,8671.0,7.3117287510091105
ND,38,Morton,059,29633.0,8.507407282421624
ND,38,Mountrail,061,9675.0,11.5968992248062
ND,38,Nelson,063,3032.0,8.344327176781002
ND,38,Oliver,065,1768.0,4.072398190045249
ND,38,Pembina,067,7136.0,5.815582959641255
ND,38,Pierce,069,4373.0,17.51657900754631
ND,38,Ramsey,071,11578.0,10.511314562100535
